*rts_a;838;818;5504;1288;627;4001;7270;3913;15059
*a_0001;0;2;2;0;0;0;3;2;4
*postLikes_602;0;2;2;0;0;0;3;2;4
*postComments_30;1;17;85;5;2;34;52;37;96
*postReposts_0;90;269;2038;247;348;1316;2110;1175;4527
*postDate_25-6-2021;0;2;2;0;0;0;3;2;4
*commentDate_11-7-2021;0;2;3;0;0;0;0;1;6
*commentLikes_1;195;1135;2851;292;159;1522;2313;1553;3395
*lang_fr;1003;7127;17104;1882;893;8675;13443;9131;18238
-*monsieur_elstir;0;0;0;0;0;0;0;0;1
*commentDate_10-7-2021;0;0;0;0;0;0;0;1;1
*commentLikes_0;455;2013;6003;876;420;3445;5237;3357;8075
-*florianlisi;0;0;1;0;0;0;0;1;0
*commentDate_9-7-2021;0;2;0;0;0;0;2;0;6
-*gerardsermier;0;2;0;0;0;0;1;0;0
*commentDate_29-6-2021;0;1;5;1;0;1;3;0;3
-*the_greeny_hope;0;0;3;0;0;0;0;1;0
*commentDate_25-6-2021;0;0;1;0;0;0;1;1;3
*commentLikes_2;114;679;1582;159;76;767;1271;858;1597
-*c_pianelli;0;0;1;0;0;0;0;0;1
-*p_z_so;0;0;0;0;0;0;0;1;0
*commentLikes_6;20;210;422;19;11;175;272;214;333
-*bouvier1173;0;0;0;0;0;0;0;0;17
-*libellule_verte;0;0;0;0;0;0;1;0;1
-*linstant_paradis;0;0;0;0;0;0;1;1;1
*a_0002;0;0;0;0;0;1;3;3;4
*postLikes_915;0;0;0;0;0;1;3;3;4
*postComments_37;1;7;93;4;1;39;69;58;79
*postDate_27-6-2021;0;0;0;0;0;1;3;3;4
*commentDate_30-6-2021;0;0;1;0;0;0;0;0;2
-*laboitesauvage;0;0;0;0;0;0;0;0;1
*commentDate_28-6-2021;0;0;2;0;0;1;0;0;6
-*pierrokxz;0;0;0;0;0;1;0;0;0
*commentLikes_5;19;261;563;36;26;269;384;246;457
-*chill_phil_official;0;0;0;0;0;5;1;0;2
-*oxytoc4;0;0;0;0;0;1;2;1;0
*commentDate_27-6-2021;0;0;0;0;0;0;2;3;2
-*perezlois;0;0;0;0;0;0;1;0;0
-*jer_tsch;0;0;0;0;0;0;0;0;1
*commentLikes_9;6;142;250;20;7;106;168;129;188
-*punished_venomsnake;0;0;2;0;0;1;1;4;1
*commentLikes_11;6;89;195;21;11;65;126;91;115
-*eliselolaadrian;0;0;0;0;0;1;0;1;0
-*noelie_cld;0;0;0;0;0;0;1;0;0
*commentLikes_3;55;493;1022;92;45;519;742;545;919
-*sergelowrider;0;0;0;0;0;0;0;0;1
*a_0003;0;0;3;0;0;1;1;0;8
*postLikes_531;0;0;3;0;0;1;1;0;8
*postComments_38;3;14;119;12;5;58;76;45;92
*postDate_28-6-2021;0;0;3;0;0;1;1;0;8
-*le_rob_fca;0;0;0;0;0;0;0;0;1
-*ty_patrice;0;0;1;0;0;0;0;0;0
-*lilly_des_pois;0;0;0;0;0;0;1;0;1
-*cire23_;0;0;0;0;0;0;0;0;2
-*pires7736;0;0;6;0;0;1;0;0;1
-*sergeboarini;1;0;1;0;0;0;0;0;0
-*lilas_wolf;0;0;1;0;0;0;0;0;1
-*jessfrancescato;0;0;0;0;0;0;0;0;3
*commentLikes_4;37;366;716;58;25;353;566;369;620
-*stephanegutmann;0;0;2;0;0;0;0;0;1
-*popi_super;0;0;1;0;0;0;0;0;2
*a_0004;0;1;4;1;0;1;1;0;2
*postLikes_1300;5;97;147;12;7;75;122;76;252
*postComments_24;0;13;53;3;1;24;44;28;117
*postDate_29-6-2021;0;1;4;1;0;1;1;0;2
*commentDate_1-7-2021;0;0;0;0;0;1;0;0;0
-*allreadyours;0;0;0;0;0;1;0;0;0
-*sergio_prof80;0;1;0;0;0;2;1;1;5
-*revakammer;0;0;1;0;0;0;0;0;0
-*table_de_jerome;0;0;1;0;0;0;0;1;0
-*tsar_ofswan;0;0;2;2;0;2;5;0;2
*commentDate_6-7-2021;0;0;1;0;1;0;1;0;4
-*pep_1203;0;0;0;0;0;0;0;0;1
-*lasoeurdelafleuriste;0;0;0;0;0;1;2;0;3
