"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"9";"***";"";""
"**";"classe";"1";"**";"";""
"****";"1392";"38832";"3.58";"****";""
"300";"332";" 90.36";"7295.895";"bidet";" 0.000000e+00"
"205";"228";" 89.91";"4945.340";"laver";" 0.000000e+00"
"181";"197";" 91.88";"4466.188";"toilette";" 0.000000e+00"
" 94";"103";" 91.26";"2297.053";"douche";" 0.000000e+00"
" 82";"102";" 80.39";"1745.637";"bain";" 0.000000e+00"
" 61";" 66";" 92.42";"1509.733";"gant";" 0.000000e+00"
" 67";" 80";" 83.75";"1490.607";"hygiène";" 0.000000e+00"
" 48";" 48";"100.00";"1292.632";"douchette";"4.511596e-283"
" 60";" 74";" 81.08";"1288.332";"salle";"3.880614e-282"
" 43";" 44";" 97.73";"1129.593";"wc";"1.222253e-247"
" 43";" 45";" 95.56";"1102.608";"serviette";"8.953578e-242"
" 66";"107";" 61.68";"1047.858";"italie";"7.109981e-230"
" 39";" 40";" 97.50";"1021.845";"lavette";"3.206456e-224"
" 78";"154";" 50.65";" 990.926";"pratique";"1.685374e-217"
" 45";" 56";" 80.36";" 956.379";"fesse";"5.445085e-210"
" 38";" 42";" 90.48";" 918.499";"intime";"9.343299e-202"
" 48";" 73";" 65.75";" 817.879";"papier";"6.998473e-180"
" 44";" 64";" 68.75";" 787.651";"cul";"2.611780e-173"
" 26";" 29";" 89.66";" 622.065";"lorrain";"2.658868e-137"
" 25";" 27";" 92.59";" 619.338";"japonais";"1.041800e-136"
" 98";"354";" 27.68";" 600.317";"utiliser";"1.428067e-132"
" 31";" 45";" 68.89";" 555.908";"nettoyer";"6.527686e-123"
" 24";" 28";" 85.71";" 546.859";"argentin";"6.071671e-121"
" 23";" 26";" 88.46";" 542.310";"gruyère";"5.928880e-120"
" 22";" 24";" 91.67";" 539.087";"hygiénique";"2.979628e-119"
" 20";" 23";" 86.96";" 462.837";"caca";"1.159914e-102"
" 61";"186";" 32.80";" 461.420";"eau";"2.360031e-102"
" 29";" 49";" 59.18";" 438.816";"schneck";" 1.959035e-97"
" 28";" 46";" 60.87";" 437.278";"installer";" 4.235897e-97"
" 19";" 22";" 86.36";" 436.429";"emji_drapeau_italie";" 6.482246e-97"
" 15";" 15";"100.00";" 403.604";"éponge";" 9.043961e-90"
" 16";" 17";" 94.12";" 403.327";"lingette";" 1.039281e-89"
" 54";"170";" 31.76";" 392.321";"servir";" 2.585506e-87"
" 17";" 21";" 80.95";" 363.897";"soupe";" 3.991155e-81"
" 15";" 17";" 88.24";" 352.617";"emmental";" 1.140650e-78"
" 48";"150";" 32.00";" 351.789";"pied";" 1.728342e-78"
" 13";" 13";"100.00";" 349.772";"paninari";" 4.750416e-78"
" 13";" 13";"100.00";" 349.772";"douchettes";" 4.750416e-78"
" 17";" 22";" 77.27";" 345.834";"essuyer";" 3.422994e-77"
" 20";" 31";" 64.52";" 333.270";"cornet";" 1.864697e-74"
" 13";" 15";" 86.67";" 299.693";"calosse";" 3.841920e-67"
" 11";" 11";"100.00";" 295.946";"débarbouillette";" 2.517923e-66"
" 13";" 16";" 81.25";" 279.356";"commission";" 1.037455e-62"
" 46";"169";" 27.22";" 274.328";"propre";" 1.293481e-61"
" 27";" 67";" 40.30";" 261.751";"sale";" 7.125184e-59"
" 22";" 47";" 46.81";" 254.375";"espagne";" 2.888148e-57"
" 12";" 15";" 80.00";" 253.527";"lavabo";" 4.420925e-57"
" 12";" 15";" 80.00";" 253.527";"savon";" 4.420925e-57"
" 20";" 40";" 50.00";" 249.594";"invention";" 3.183181e-56"
" 11";" 13";" 84.62";" 247.054";"rincer";" 1.139281e-55"
" 13";" 18";" 72.22";" 245.472";"pq";" 2.521354e-55"
"  9";"  9";"100.00";" 242.125";"doucher";" 1.353166e-54"
" 15";" 24";" 62.50";" 241.180";"indispensable";" 2.175093e-54"
" 21";" 46";" 45.65";" 235.814";"québec";" 3.216382e-53"
" 16";" 28";" 57.14";" 232.556";"appartement";" 1.651764e-52"
" 20";" 43";" 46.51";" 229.517";"musulman";" 7.598843e-52"
" 11";" 14";" 78.57";" 227.855";"napoléon";" 1.750574e-51"
" 12";" 17";" 70.59";" 220.922";"pipi";" 5.691593e-50"
" 12";" 17";" 70.59";" 220.922";"liquide";" 5.691593e-50"
" 14";" 23";" 60.87";" 218.509";"portugal";" 1.912329e-49"
"  8";"  8";"100.00";" 215.217";"iii";" 9.995008e-49"
"  8";"  9";" 88.89";" 189.535";"vosges";" 4.017055e-43"
"  8";"  9";" 88.89";" 189.535";"sandale";" 4.017055e-43"
"  8";"  9";" 88.89";" 189.535";"dégoûtant";" 4.017055e-43"
"  7";"  7";"100.00";" 188.310";"évier";" 7.434847e-43"
"  7";"  7";"100.00";" 188.310";"zizi";" 7.434847e-43"
"  7";"  7";"100.00";" 188.310";"fatre";" 7.434847e-43"
" 33";"128";" 25.78";" 183.071";"italien";" 1.034793e-41"
"  9";" 12";" 75.00";" 177.134";"flotte";" 2.047084e-40"
"  9";" 12";" 75.00";" 177.134";"alsacien";" 2.047084e-40"
" 10";" 15";" 66.67";" 172.772";"asie";" 1.835179e-39"
"  8";" 10";" 80.00";" 168.996";"baignoire";" 1.225698e-38"
"  7";"  8";" 87.50";" 163.030";"luc";" 2.464631e-37"
"  6";"  6";"100.00";" 161.404";"bla_bla";" 5.582708e-37"
"  6";"  6";"100.00";" 161.404";"sdb";" 5.582708e-37"
"  6";"  6";"100.00";" 161.404";"isérables";" 5.582708e-37"
"  6";"  6";"100.00";" 161.404";"intimité";" 5.582708e-37"
"  6";"  6";"100.00";" 161.404";"francaise";" 5.582708e-37"
"  6";"  6";"100.00";" 161.404";"dada";" 5.582708e-37"
"  6";"  6";"100.00";" 161.404";"cuvette";" 5.582708e-37"
"  6";"  6";"100.00";" 161.404";"crasseux";" 5.582708e-37"
"  7";"  9";" 77.78";" 143.375";"moutre";" 4.865717e-33"
" 22";" 76";" 28.95";" 141.729";"bouteille";" 1.114472e-32"
"  6";"  7";" 85.71";" 136.641";"schlap";" 1.444971e-31"
"  6";"  7";" 85.71";" 136.641";"litre";" 1.444971e-31"
"  5";"  5";"100.00";" 134.500";"quebec";" 4.247048e-31"
"  5";"  5";"100.00";" 134.500";"popo";" 4.247048e-31"
"  5";"  5";"100.00";" 134.500";"emji_pêche";" 4.247048e-31"
"  5";"  5";"100.00";" 134.500";"cilo";" 4.247048e-31"
"  5";"  5";"100.00";" 134.500";"aop";" 4.247048e-31"
" 30";"141";" 21.28";" 128.160";"main";" 1.035349e-29"
" 17";" 56";" 30.36";" 116.304";"fondue";" 4.076684e-27"
"  7";" 11";" 63.64";" 114.808";"selle";" 8.671545e-27"
" 11";" 26";" 42.31";" 112.877";"emji_drapeau_france";" 2.295348e-26"
"  5";"  6";" 83.33";" 110.426";"vacherin";" 7.905922e-26"
"  5";"  6";" 83.33";" 110.426";"torcher";" 7.905922e-26"
"  5";"  6";" 83.33";" 110.426";"crado";" 7.905922e-26"
" 71";"634";" 11.20";" 108.113";"français";" 2.539415e-25"
"  4";"  4";"100.00";" 107.597";"boku";" 3.293352e-25"
"  4";"  4";"100.00";" 107.597";"bla";" 3.293352e-25"
"  4";"  4";"100.00";" 107.597";"échauffement";" 3.293352e-25"
"  4";"  4";"100.00";" 107.597";"raie";" 3.293352e-25"
"  4";"  4";"100.00";" 107.597";"popotin";" 3.293352e-25"
"  4";"  4";"100.00";" 107.597";"hygiene";" 3.293352e-25"
"  4";"  4";"100.00";" 107.597";"emji_toilettes";" 3.293352e-25"
"  4";"  4";"100.00";" 107.597";"ecolo";" 3.293352e-25"
"  4";"  4";"100.00";" 107.597";"cola";" 3.293352e-25"
"  8";" 15";" 53.33";" 107.455";"jet";" 3.538645e-25"
"  7";" 12";" 58.33";" 104.104";"cartable";" 1.919818e-24"
" 58";"477";" 12.16";" 102.736";"france";" 3.828573e-24"
" 37";"237";" 15.61";"  99.801";"maison";" 1.684762e-23"
" 11";" 29";" 37.93";"  99.058";"cheval";" 2.452470e-23"
" 18";" 71";" 25.35";"  97.515";"belgique";" 5.344453e-23"
"  5";"  7";" 71.43";"  93.240";"putin";" 4.632185e-22"
" 16";" 64";" 25.00";"  85.065";"utile";" 2.887357e-20"
"  4";"  5";" 80.00";"  84.487";"brûlure";" 3.866947e-20"
"  4";"  5";" 80.00";"  84.487";"ablution";" 3.866947e-20"
"  3";"  3";"100.00";"  80.696";"lea";" 2.632692e-19"
"  3";"  3";"100.00";"  80.696";"cucu";" 2.632692e-19"
"  3";"  3";"100.00";"  80.696";"trotter";" 2.632692e-19"
"  3";"  3";"100.00";"  80.696";"souchette";" 2.632692e-19"
"  3";"  3";"100.00";"  80.696";"râper";" 2.632692e-19"
"  3";"  3";"100.00";"  80.696";"pipette";" 2.632692e-19"
"  3";"  3";"100.00";"  80.696";"microbe";" 2.632692e-19"
"  5";"  8";" 62.50";"  80.360";"humide";" 3.120317e-19"
"  5";"  8";" 62.50";"  80.360";"étaler";" 3.120317e-19"
"  5";"  8";" 62.50";"  80.360";"parodie";" 3.120317e-19"
"  5";"  8";" 62.50";"  80.360";"andré";" 3.120317e-19"
"  8";" 20";" 40.00";"  76.776";"linge";" 1.914711e-18"
"  6";" 12";" 50.00";"  74.824";"francophone";" 5.145208e-18"
"  6";" 12";" 50.00";"  74.824";"puch";" 5.145208e-18"
"  7";" 16";" 43.75";"  74.715";"algérie";" 5.438975e-18"
" 11";" 38";" 28.95";"  70.795";"obligatoire";" 3.962917e-17"
"  5";"  9";" 55.56";"  70.351";"gent";" 4.964772e-17"
"  5";"  9";" 55.56";"  70.351";"concevoir";" 4.964772e-17"
"  7";" 17";" 41.18";"  69.539";"fribourgeois";" 7.491056e-17"
"  4";"  6";" 66.67";"  69.093";"caleçon";" 9.393132e-17"
"  4";"  6";" 66.67";"  69.093";"sachet";" 9.393132e-17"
"  4";"  6";" 66.67";"  69.093";"orient";" 9.393132e-17"
"  4";"  6";" 66.67";"  69.093";"jus";" 9.393132e-17"
"  4";"  6";" 66.67";"  69.093";"coca";" 9.393132e-17"
" 47";"438";" 10.73";"  65.452";"fois";" 5.955373e-16"
" 13";" 56";" 23.21";"  62.523";"fromage";" 2.632952e-15"
"  5";" 10";" 50.00";"  62.350";"crade";" 2.874753e-15"
"  5";" 10";" 50.00";"  62.350";"comté";" 2.874753e-15"
"  3";"  4";" 75.00";"  59.033";"emji_croix";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"trousse";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"torchon";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"tal";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"sucer";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"similitude";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"paille";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"girl";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"déshabiller";" 1.550799e-14"
"  3";"  4";" 75.00";"  59.033";"cote";" 1.550799e-14"
"  4";"  7";" 57.14";"  58.108";"emji_poignée_de_main";" 2.481735e-14"
"  4";"  7";" 57.14";"  58.108";"piaggio";" 2.481735e-14"
"  4";"  7";" 57.14";"  58.108";"gag";" 2.481735e-14"
"  6";" 15";" 40.00";"  57.575";"propreté";" 3.253786e-14"
" 28";"213";" 13.15";"  56.646";"partie";" 5.218336e-14"
"  5";" 11";" 45.45";"  55.811";"raser";" 7.976483e-14"
"  5";" 11";" 45.45";"  55.811";"maillot";" 7.976483e-14"
" 10";" 39";" 25.64";"  54.951";"emji_visage_nauséeux";" 1.235943e-13"
" 16";" 88";" 18.18";"  54.376";"sac";" 1.655617e-13"
"  7";" 21";" 33.33";"  53.801";"hôtel";" 2.218156e-13"
"  6";" 16";" 37.50";"  53.272";"occidental";" 2.904813e-13"
" 17";"100";" 17.00";"  52.207";"inventer";" 4.995357e-13"
"  4";"  8";" 50.00";"  49.878";"entièrement";" 1.636307e-12"
"  4";"  8";" 50.00";"  49.878";"serpillière";" 1.636307e-12"
"  4";"  8";" 50.00";"  49.878";"fion";" 1.636307e-12"
"  4";"  8";" 50.00";"  49.878";"chiotte";" 1.636307e-12"
"  3";"  5";" 60.00";"  46.049";"yogourt";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"tragique";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"tomme";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"sex";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"pistolet";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"peugeot";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"milan";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"maghreb";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"grèce";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"gain";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"chanel";" 1.153046e-11"
"  3";"  5";" 60.00";"  46.049";"anus";" 1.153046e-11"
"  7";" 24";" 29.17";"  45.473";"utilité";" 1.547627e-11"
"  4";"  9";" 44.44";"  43.485";"noble";" 4.272212e-11"
"  4";"  9";" 44.44";"  43.485";"déconner";" 4.272212e-11"
"  8";" 32";" 25.00";"  42.497";"emji_tas_de_crotte";" 7.077788e-11"
"  5";" 14";" 35.71";"  41.831";"maxi";" 9.950411e-11"
"  6";" 20";" 30.00";"  40.399";"pet";" 2.070514e-10"
"  5";" 15";" 33.33";"  38.424";"latin";" 5.693892e-10"
"  6";" 21";" 28.57";"  37.956";"alsace";" 7.236474e-10"
"  3";"  6";" 50.00";"  37.406";"che";" 9.590805e-10"
"  3";"  6";" 50.00";"  37.406";"sueur";" 9.590805e-10"
"  3";"  6";" 50.00";"  37.406";"machin";" 9.590805e-10"
" 12";" 72";" 16.67";"  35.718";"passage";" 2.280115e-09"
" 54";"699";"  7.73";"  35.311";"prendre";" 2.810717e-09"
"  2";"  3";" 66.67";"  34.544";"luxembourg";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"una";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"spice";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"schlinguer";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"roille";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"méditerranéen";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"lignée";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"incompréhension";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"froc";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"foufoune";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"encombrant";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"emji_visage_dans_les_nuages";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"chansonnette";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"bridechon";" 4.167674e-09"
"  2";"  3";" 66.67";"  34.544";"anneau";" 4.167674e-09"
"  4";" 11";" 36.36";"  34.207";"panosse";" 4.955917e-09"
"  3";"  7";" 42.86";"  31.243";"é";" 2.276290e-08"
"  3";"  7";" 42.86";"  31.243";"sanitaire";" 2.276290e-08"
"  3";"  7";" 42.86";"  31.243";"laid";" 2.276290e-08"
"  3";"  7";" 42.86";"  31.243";"mouiller";" 2.276290e-08"
"  3";"  7";" 42.86";"  31.243";"gaulois";" 2.276290e-08"
"  3";"  7";" 42.86";"  31.243";"franco_italienne";" 2.276290e-08"
"  3";"  7";" 42.86";"  31.243";"emji_drapeau_belgique";" 2.276290e-08"
"  8";" 41";" 19.51";"  30.126";"emji_visage_qui_vomit";" 4.048366e-08"
"  4";" 13";" 30.77";"  27.806";"amérique";" 1.341129e-07"
"  4";" 13";" 30.77";"  27.806";"q";" 1.341129e-07"
" 14";"109";" 12.84";"  27.115";"perso";" 1.916772e-07"
"  4";" 14";" 28.57";"  25.299";"suffisant";" 4.908819e-07"
"  7";" 37";" 18.92";"  25.197";"ancêtre";" 5.176855e-07"
"  2";"  4";" 50.00";"  24.936";"emji_gouttes_de_sueur";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"étanche";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"révélateur";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"plombier";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"meurtrier";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"frotter";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"chariot";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"baguette";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"anniv";" 5.925612e-07"
"  2";"  4";" 50.00";"  24.936";"abondant";" 5.925612e-07"
"  5";" 21";" 23.81";"  24.867";"séparer";" 6.141411e-07"
"  5";" 21";" 23.81";"  24.867";"allemagne";" 6.141411e-07"
"  3";"  9";" 33.33";"  23.051";"emji_bouton_coché";" 1.577923e-06"
