"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"7";"***";"";""
"**";"classe";"1";"**";"";""
"****";"9402";"38759";"24.26";"****";""
"  63";"1181";" 5.33";"-109.54";"est pas";"1.237454e-25"
" 322";"3175";"10.14";" -98.09";"emji_visage_riant_aux_larmes emji_visage_riant_aux_larmes";"4.001349e-23"
"  48";" 847";" 5.67";" -73.97";"n est";"7.929251e-18"
"  24";" 599";" 4.01";" -69.25";"n est pas";"8.660205e-17"
"  15";" 432";" 3.47";" -54.23";"emji_se_rouler_par_terre_de_rire emji_se_rouler_par_terre_de_rire";"1.781713e-13"
"   5";" 314";" 1.59";" -51.43";"en france";"7.408666e-13"
" 167";"1648";"10.13";" -50.89";"emji_visage_riant_aux_larmes emji_visage_riant_aux_larmes emji_visage_riant_aux_larmes";"9.758748e-13"
" 136";"1405";" 9.68";" -49.59";"y a";"1.890057e-12"
"1094";"7919";"13.81";" -47.29";"c est";"6.131064e-12"
"  49";" 693";" 7.07";" -46.06";"que les";"1.149654e-11"
" 128";"1282";" 9.98";" -41.39";"il y";"1.249352e-10"
"  30";" 491";" 6.11";" -39.47";"le monde";"3.328882e-10"
"  33";" 510";" 6.47";" -38.25";"c est pas";"6.227484e-10"
"  76";" 857";" 8.87";" -37.64";"il y a";"8.508553e-10"
"  17";" 361";" 4.71";" -37.22";"ce qui";"1.055810e-09"
"  22";" 401";" 5.49";" -36.15";"ce n";"1.827713e-09"
"  19";" 356";" 5.34";" -32.95";"ce n est";"9.448629e-09"
"  16";" 322";" 4.97";" -31.77";"que tu";"1.735909e-08"
"  21";" 365";" 5.75";" -31.35";"que le";"2.155646e-08"
"  12";" 280";" 4.29";" -30.94";"ce n est pas";"2.657712e-08"
"  20";" 344";" 5.81";" -29.22";"en suisse";"6.468914e-08"
"  25";" 381";" 6.56";" -28.06";"que la";"1.176588e-07"
"  13";" 273";" 4.76";" -27.89";"sur les";"1.281598e-07"
"   0";" 130";" 0.00";" -26.02";"les français";"3.381020e-07"
"   7";" 201";" 3.48";" -25.18";"emji_se_rouler_par_terre_de_rire emji_se_rouler_par_terre_de_rire emji_se_rouler_par_terre_de_rire";"5.216297e-07"
"  52";" 582";" 8.93";" -25.11";"a pas";"5.402820e-07"
"   1";" 137";" 0.73";" -25.07";"alors que";"5.523036e-07"
"   3";" 158";" 1.90";" -24.83";"n importe";"6.255158e-07"
"   2";" 146";" 1.37";" -24.62";"même chose";"6.991090e-07"
"  18";" 299";" 6.02";" -24.44";"les femmes";"7.671865e-07"
"  14";" 262";" 5.34";" -24.22";"tout le monde";"8.598187e-07"
"  29";" 388";" 7.47";" -23.65";"que c est";"1.155344e-06"
"  61";" 637";" 9.58";" -23.12";"dans le";"1.520215e-06"
"   2";" 138";" 1.45";" -23.03";"la même chose";"1.597041e-06"
"  65";" 664";" 9.79";" -22.68";"emji_visage_riant_aux_larmes emji_visage_riant_aux_larmes emji_visage_riant_aux_larmes emji_visage_riant_aux_larmes";"1.915135e-06"
"  45";" 509";" 8.84";" -22.50";"qu ils";"2.104616e-06"
"  14";" 252";" 5.56";" -22.43";"n ont";"2.179033e-06"
"   8";" 196";" 4.08";" -22.38";"dire que";"2.241822e-06"
"   7";" 186";" 3.76";" -22.32";"même pas";"2.307328e-06"
"  75";" 736";"10.19";" -22.30";"qu on";"2.335851e-06"
"   3";" 145";" 2.07";" -22.27";"le bidet";"2.373533e-06"
"  15";" 259";" 5.79";" -22.09";"a des";"2.607620e-06"
"   8";" 192";" 4.17";" -21.62";"il ne";"3.316883e-06"
"  49";" 533";" 9.19";" -21.49";"les gens";"3.562746e-06"
"   7";" 181";" 3.87";" -21.37";"gens qui";"3.782864e-06"
"  29";" 372";" 7.80";" -21.12";"la même";"4.320411e-06"
"   6";" 169";" 3.55";" -20.95";"si tu";"4.702105e-06"
"  11";" 216";" 5.09";" -20.86";"pas à";"4.943299e-06"
"  69";" 679";"10.16";" -20.75";"je ne";"5.240665e-06"
"  45";" 495";" 9.09";" -20.50";"pour les";"5.953290e-06"
"  13";" 232";" 5.60";" -20.47";"qui ne";"6.051474e-06"
"  18";" 275";" 6.55";" -20.31";"je pense";"6.573012e-06"
"   0";" 101";" 0.00";" -20.21";"se laver";"6.926190e-06"
"   7";" 173";" 4.05";" -19.86";"ne sont pas";"8.331002e-06"
"  14";" 235";" 5.96";" -19.43";"ne sont";"1.042657e-05"
"  49";" 518";" 9.46";" -19.42";"n a";"1.048147e-05"
"  15";" 242";" 6.20";" -19.12";"pas les";"1.226801e-05"
"   4";" 139";" 2.88";" -19.05";"à un";"1.276022e-05"
"   2";" 117";" 1.71";" -18.86";"et non";"1.405945e-05"
"  55";" 558";" 9.86";" -18.68";"que c";"1.543967e-05"
"   9";" 185";" 4.86";" -18.57";"y a des";"1.634435e-05"
"  11";" 202";" 5.45";" -18.34";"user_utilisateurice les";"1.852025e-05"
"   1";" 103";" 0.97";" -18.28";"le problème";"1.903896e-05"
"   2";" 114";" 1.75";" -18.27";"importe quoi";"1.920047e-05"
"   2";" 114";" 1.75";" -18.27";"n importe quoi";"1.920047e-05"
"  13";" 218";" 5.96";" -18.01";"sont pas";"2.202494e-05"
"  26";" 327";" 7.95";" -17.92";"que ça";"2.307437e-05"
"   3";" 122";" 2.46";" -17.75";"c est juste";"2.524270e-05"
"  10";" 189";" 5.29";" -17.63";"est en";"2.682136e-05"
" 273";"2061";"13.25";" -17.49";"de la";"2.882269e-05"
"   0";"  87";" 0.00";" -17.41";"à cause";"3.010509e-05"
"  29";" 344";" 8.43";" -16.84";"on ne";"4.077357e-05"
"   0";"  84";" 0.00";" -16.81";"de dire";"4.129994e-05"
