*rts_a;83;79;64;53;126;58;69;160;158;163;154
*a_1000;0;0;0;0;0;0;0;0;1;0;0
*postLikes_1700;0;1;1;0;1;0;1;0;2;2;2
*postComments_22;1;1;2;0;1;2;2;2;4;2;2
*postReposts_12;0;0;1;0;0;0;0;1;1;0;0
*postDate_31-12-2025;0;0;0;0;0;0;0;0;1;0;0
*lang_fr;83;78;62;53;126;58;68;159;157;162;154
-*rts_a_description;83;79;64;53;126;58;69;160;158;163;154
*a_0999;0;0;0;0;0;0;0;0;0;0;0
*postLikes_2700;1;0;0;0;0;1;0;0;1;1;0
*postComments_35;2;0;0;0;2;2;0;1;2;1;0
*postReposts_131;0;0;0;0;0;0;0;0;0;0;0
*postDate_29-12-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0998;0;0;0;0;0;0;0;0;0;1;0
*postLikes_3000;1;0;1;0;0;1;0;0;1;2;0
*postComments_94;0;0;0;0;0;0;0;0;0;1;0
*postReposts_68;0;0;0;0;0;0;0;0;0;1;0
*postDate_28-12-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0997;0;0;0;0;0;0;0;0;1;0;0
*postLikes_382;0;0;0;0;0;0;0;1;2;0;0
*postComments_9;2;3;1;4;4;2;2;7;7;6;4
*postReposts_1;4;3;6;4;5;6;7;7;5;8;11
*postDate_26-12-2025;0;0;0;0;0;0;0;0;1;0;0
*a_0996;0;0;0;0;0;0;0;0;0;1;0
*postLikes_2600;3;0;1;0;2;1;4;1;1;3;1
*postComments_70;0;0;1;0;1;0;0;0;0;2;0
*postReposts_42;0;0;0;0;0;0;0;0;0;1;0
*postDate_24-12-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0995;0;0;0;0;0;0;1;1;0;0;0
*postLikes_431;0;0;0;0;0;0;1;1;0;0;0
*postReposts_9;5;0;0;0;1;0;1;1;0;1;1
*postDate_22-12-2025;0;0;0;0;0;0;1;1;0;0;0
*a_0994;0;0;0;0;0;0;0;0;1;0;0
*postLikes_3300;0;1;0;0;0;0;0;1;1;0;0
*postComments_155;1;0;0;0;0;0;1;0;1;0;1
*postReposts_40;0;0;0;0;0;0;0;0;1;0;0
*postDate_21-12-2025;0;0;0;0;0;0;0;0;1;0;0
*a_0993;2;0;0;0;0;0;0;0;0;0;0
*postLikes_320;2;1;0;0;0;0;0;0;0;0;1
*postDate_19-12-2025;2;0;0;0;0;0;0;0;0;0;0
*a_0992;0;0;0;0;0;0;0;0;0;0;0
*postLikes_874;0;0;1;0;0;0;0;0;1;0;0
*postComments_16;3;1;3;6;4;2;0;3;8;3;6
*postReposts_7;1;0;0;0;0;0;0;1;1;0;1
*a_0991;0;0;0;0;0;0;0;0;0;0;0
*postLikes_43200;0;0;0;0;0;0;0;0;0;0;0
*postComments_136;0;0;0;0;0;0;0;0;0;0;0
*postReposts_816;0;0;0;0;0;0;0;0;0;0;0
*postDate_17-12-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0990;0;0;0;0;0;0;0;0;1;0;0
*postLikes_71200;0;0;0;0;0;0;0;0;1;0;0
*postComments_372;0;0;0;0;0;0;0;0;1;0;0
*postReposts_1700;0;0;0;0;0;0;0;0;1;0;0
*postDate_15-12-2025;0;0;0;0;0;0;0;0;1;0;0
*a_0989;1;0;0;0;1;0;0;0;3;0;0
*postLikes_17200;1;0;0;0;1;0;0;0;3;0;0
*postComments_45;1;0;0;0;2;0;0;0;3;2;0
*postReposts_362;1;0;0;0;1;0;0;0;3;0;0
*postDate_14-12-2025;2;0;0;0;1;0;0;0;3;0;0
*a_0988;1;0;0;0;0;0;0;0;0;0;0
*postLikes_10200;1;0;0;0;0;0;0;0;0;0;0
*postComments_142;1;0;0;0;0;0;0;0;1;0;1
*postReposts_167;1;0;0;0;0;0;0;0;0;0;0
*a_0987;1;1;0;0;0;0;0;0;0;0;2
*postLikes_6200;1;1;1;1;1;0;0;0;0;0;2
*postComments_46;1;1;0;0;0;0;0;0;0;0;2
*postReposts_92;1;1;0;0;0;0;0;0;0;0;2
*postDate_13-12-2025;1;1;0;0;0;0;0;0;0;0;2
*a_0986;0;0;0;0;0;0;0;0;0;0;0
*postLikes_8900;0;0;0;0;0;0;0;0;1;0;0
*postComments_134;0;0;0;0;0;0;0;0;0;1;0
*postReposts_114;0;0;0;0;0;0;0;0;0;0;0
*postDate_12-12-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0985;0;0;0;0;0;0;0;0;0;1;0
*postLikes_538;0;0;0;0;0;0;0;0;3;1;0
*postReposts_6;0;0;0;0;0;0;0;0;0;1;0
*postDate_10-12-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0984;0;0;0;0;0;0;0;0;0;0;0
*postLikes_350;0;0;0;0;0;0;0;0;0;0;0
*postComments_5;3;2;0;0;4;2;0;4;8;0;3
*postReposts_4;0;0;0;1;0;1;0;0;4;1;4
*postDate_8-12-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0983;0;0;0;0;0;0;0;1;0;0;0
*postLikes_1500;2;0;3;0;2;0;1;5;1;1;2
*postComments_36;2;1;0;1;1;1;3;2;1;2;0
*postDate_7-12-2025;0;0;0;0;0;0;0;1;0;0;0
*a_0982;0;0;0;0;0;1;0;0;0;0;0
*postComments_12;4;9;3;3;4;5;1;7;3;7;4
*postReposts_19;1;0;0;0;0;1;0;0;1;0;0
*postDate_5-12-2025;0;0;0;0;0;1;0;0;0;0;0
*a_0981;0;0;0;0;0;0;0;0;0;1;0
*postLikes_10500;0;0;0;0;0;0;0;0;0;1;0
*postComments_397;0;0;0;0;0;0;0;0;0;1;0
*postReposts_288;0;0;0;0;0;0;0;0;0;1;0
*postDate_3-12-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0980;0;0;0;0;0;0;0;1;0;0;0
*postLikes_1800;0;3;1;0;2;1;1;2;1;3;1
*postReposts_13;1;0;1;0;1;0;0;2;2;2;0
*postDate_1-12-2025;0;0;0;0;0;0;0;1;0;0;0
*a_0979;0;0;0;0;0;0;0;0;0;0;0
*postLikes_574;0;0;0;1;1;0;0;0;0;0;2
*postComments_8;3;2;1;3;6;4;0;8;5;6;7
*postReposts_14;0;0;0;0;2;0;0;0;0;1;0
*postDate_30-11-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0978;0;0;0;0;0;0;0;0;1;0;0
*postComments_76;0;0;0;0;0;0;0;0;1;0;0
*postReposts_20;1;0;0;1;0;0;0;0;1;1;0
*postDate_28-11-2025;0;0;0;0;0;0;0;0;1;0;0
*a_0977;1;0;0;0;0;0;0;0;1;0;0
*postLikes_1000;2;1;1;0;1;0;0;2;4;1;1
*postReposts_3;1;0;1;0;2;1;2;1;3;2;0
*postDate_26-11-2025;1;0;0;0;0;0;0;0;1;0;0
*a_0976;0;0;0;0;0;0;0;0;0;1;0
*postComments_41;1;0;2;0;0;1;0;1;2;1;0
*postReposts_15;0;0;0;0;0;0;0;1;0;1;0
*postDate_24-11-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0975;0;0;0;0;0;0;0;0;0;0;0
*postLikes_15400;0;0;0;0;0;0;0;0;0;0;0
*postComments_144;0;0;0;0;0;0;0;0;0;0;0
*postReposts_209;0;0;0;0;0;0;0;0;0;0;0
*postDate_23-11-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0974;0;0;0;0;0;0;1;0;0;0;0
*postLikes_1900;0;1;1;0;0;0;1;1;1;7;0
*postComments_32;1;0;0;0;1;1;1;1;2;1;0
*postReposts_30;2;0;0;1;0;0;1;0;0;0;1
*postDate_21-11-2025;0;0;0;0;0;0;1;0;0;0;0
*a_0973;1;0;0;0;1;0;7;0;0;0;0
*postLikes_2800;2;0;0;0;2;0;8;0;0;1;1
*postComments_86;1;0;0;0;1;0;7;0;0;0;0
*postReposts_21;2;0;1;1;2;0;7;0;0;0;0
*postDate_19-11-2025;1;0;1;0;1;0;7;1;0;0;0
*a_0972;0;0;1;0;0;0;0;0;0;0;0
*postLikes_339;0;0;1;0;0;0;0;0;1;0;0
*postComments_23;0;2;1;1;1;0;0;3;2;2;1
*a_0971;0;0;0;0;0;0;0;1;0;0;0
*postLikes_1400;1;0;3;0;3;5;1;5;5;4;3
*postComments_25;2;1;0;0;2;0;1;4;2;2;1
*a_0970;0;0;0;0;0;0;0;0;0;0;0
*postLikes_7300;0;0;0;0;0;0;0;1;0;1;0
*postComments_90;0;1;0;0;0;0;0;0;0;0;0
*postReposts_127;0;0;0;0;0;0;0;0;0;0;0
*postDate_17-11-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0969;0;0;0;0;0;0;0;0;0;0;0
*postComments_73;0;0;0;0;0;0;0;0;0;0;0
*postReposts_24;0;0;0;0;0;0;0;0;0;0;0
*postDate_16-11-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0968;0;0;0;0;0;0;0;0;0;1;0
*postComments_19;0;4;1;0;1;1;0;4;5;3;5
*postDate_14-11-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0967;1;0;0;0;0;0;5;0;0;0;0
*postLikes_5700;1;0;0;0;0;0;5;1;0;2;0
*postComments_223;1;0;0;0;0;0;5;1;0;0;0
*postReposts_45;1;0;0;0;0;0;5;0;0;0;0
*postDate_13-11-2025;1;0;0;0;0;0;5;0;0;0;0
*a_0966;0;0;0;0;1;0;0;0;0;0;1
*postLikes_513;0;0;0;0;1;0;0;0;0;0;1
*postComments_6;1;2;4;2;3;0;3;8;5;5;10
*postReposts_5;1;0;1;0;2;0;0;0;3;0;1
*postDate_11-11-2025;0;0;0;0;1;0;0;0;0;0;1
*a_0965;0;0;0;0;0;0;0;0;0;0;1
*postLikes_34700;0;0;0;0;0;0;0;0;0;0;1
*postComments_247;0;0;0;0;0;0;0;0;0;0;1
*postReposts_801;0;0;0;0;0;0;0;0;0;0;1
*postDate_9-11-2025;0;0;0;0;0;0;0;0;0;0;1
*a_0964;2;0;0;0;0;0;0;0;0;1;0
*postLikes_857;2;0;0;0;0;0;0;0;0;1;0
*postDate_7-11-2025;2;0;0;0;0;0;0;0;0;1;0
*a_0963;1;0;0;0;0;1;1;0;0;0;3
*postLikes_4500;1;0;0;0;0;1;1;0;0;0;3
*postComments_27;1;1;1;0;2;3;2;1;0;0;3
*postReposts_66;1;0;0;0;0;1;1;0;0;0;3
*postDate_6-11-2025;1;0;0;0;0;1;1;0;0;0;3
*a_0962;0;0;0;0;1;0;0;0;0;0;0
*postLikes_5400;0;0;0;0;1;0;0;0;1;0;0
*postComments_196;0;0;0;0;1;0;0;0;0;0;0
*postReposts_88;0;0;0;0;1;0;0;0;0;0;0
*postDate_5-11-2025;0;0;0;0;1;0;0;0;0;0;0
*a_0961;0;0;0;0;1;0;0;0;0;0;0
*postLikes_22900;0;0;0;0;1;0;0;0;0;0;0
*postComments_232;0;0;0;0;1;0;0;0;0;0;0
*postReposts_1100;0;0;0;0;1;0;0;0;0;0;0
*postDate_3-11-2025;0;0;0;0;1;0;0;0;0;0;0
*a_0960;0;0;0;1;0;0;0;0;0;0;0
*postLikes_39500;0;0;0;1;0;0;0;0;0;0;0
*postComments_745;0;0;0;1;0;0;0;0;0;0;0
*postReposts_662;0;0;0;1;0;0;0;0;0;0;0
*postDate_2-11-2025;0;0;0;1;0;0;0;0;0;0;0
*a_0959;1;0;0;1;1;0;0;0;0;0;0
*postLikes_1100;5;3;0;1;5;1;2;6;7;4;9
*postDate_31-10-2025;1;0;0;1;1;0;0;0;0;0;0
*a_0958;0;0;0;0;0;0;0;0;0;1;0
*postLikes_5600;0;1;0;0;0;0;0;0;0;1;0
*postComments_78;0;0;1;0;0;0;0;0;0;1;0
*postReposts_53;1;0;1;0;0;0;0;0;1;2;1
*postDate_29-10-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0957;1;0;0;0;0;0;0;0;1;0;0
*postLikes_1300;8;0;1;3;4;2;4;7;7;4;7
*postDate_27-10-2025;1;0;0;0;0;0;0;0;1;0;0
*a_0956;0;0;0;0;0;0;0;0;0;1;0
*postComments_39;0;0;0;0;0;0;0;0;0;1;0
*postReposts_60;0;0;0;0;0;0;0;0;0;1;0
*postDate_26-10-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0955;2;0;0;0;1;0;0;0;0;0;0
*postComments_54;2;0;0;0;1;0;0;0;1;0;0
*postReposts_16;2;0;0;0;1;1;0;0;0;0;0
*postDate_24-10-2025;2;0;0;0;1;0;0;0;0;0;0
*a_0954;0;0;0;0;0;1;0;0;0;0;0
*postLikes_2300;0;2;0;0;1;1;2;0;0;4;0
*postComments_29;0;0;1;0;0;2;0;0;1;2;1
*postDate_22-10-2025;0;0;0;0;0;1;0;0;0;0;0
*a_0953;0;0;1;0;0;0;0;0;0;0;0
*postReposts_17;0;0;1;0;0;0;0;0;0;0;0
*postDate_20-10-2025;0;0;1;0;0;0;0;0;0;0;0
*lang_other;0;1;2;0;0;0;1;1;1;1;0
*a_0952;0;0;0;0;0;0;0;0;0;1;0
*postComments_53;1;0;1;0;0;0;0;1;0;1;1
*postReposts_23;0;0;1;0;0;0;0;0;0;1;0
*postDate_18-10-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0951;1;0;0;0;1;0;0;0;0;1;0
*postLikes_2400;1;0;0;0;1;0;0;0;1;2;0
*postReposts_47;1;0;0;0;1;0;0;0;0;1;0
*postDate_17-10-2025;1;0;0;0;1;0;0;0;0;1;0
*a_0950;1;0;0;0;0;0;0;0;0;0;0
*postLikes_3100;1;0;1;0;0;0;0;1;2;1;0
*postReposts_43;1;0;0;0;0;0;0;0;0;0;0
*postDate_15-10-2025;1;0;0;0;0;0;0;0;0;0;0
*a_0949;0;0;0;0;0;0;0;1;0;0;0
*postLikes_26700;0;0;0;0;0;0;0;2;0;0;0
*postComments_488;0;0;0;0;0;0;0;1;0;0;0
*postReposts_357;0;0;0;0;0;0;0;1;0;0;0
*postDate_13-10-2025;0;0;0;0;0;0;0;1;0;0;0
*a_0948;0;0;0;0;0;0;0;0;0;0;0
*postLikes_33200;0;0;0;0;0;0;0;0;0;0;0
*postComments_266;0;0;0;0;0;0;0;0;0;0;0
*postReposts_591;0;0;0;0;0;0;0;0;0;0;0
*postDate_12-10-2025;0;0;0;0;0;0;0;0;0;0;0
*a_0947;1;0;1;0;0;0;0;0;0;1;0
*postLikes_2500;1;0;1;0;1;0;0;1;0;1;0
*postComments_56;2;1;1;0;0;0;0;0;0;1;0
*postDate_10-10-2025;1;0;1;0;0;0;0;0;0;1;0
*a_0946;0;0;1;0;0;0;0;0;0;0;0
*postDate_8-10-2025;0;0;1;0;0;0;0;0;0;0;0
*a_0945;0;0;0;0;0;0;0;0;0;1;0
*postLikes_19300;0;0;0;0;0;0;0;0;0;1;0
*postComments_316;0;0;0;0;0;0;0;0;0;1;0
*postReposts_381;0;0;0;0;0;0;0;0;0;1;0
*postDate_6-10-2025;0;0;0;0;0;0;0;0;0;1;0
*a_0944;0;0;0;0;1;0;0;0;1;0;0
*postLikes_26900;0;0;0;0;1;0;0;0;1;0;0
*postComments_295;0;0;0;0;1;0;0;0;1;0;0
