"";"X";"V1"
"1";1;0
"2";2;9
"3";3;9
"4";4;15
"5";5;17
"6";6;6
"7";7;15
"8";8;16
"9";9;3
"10";10;19
"11";11;15
"12";12;18
"13";13;18
"14";14;11
"15";15;16
"16";16;16
"17";17;6
"18";18;6
"19";19;0
"20";20;18
"21";21;11
"22";22;18
"23";23;11
"24";24;0
"25";25;16
"26";26;6
"27";27;11
"28";28;9
"29";29;11
"30";30;5
"31";31;18
"32";32;0
"33";33;6
"34";34;16
"35";35;16
"36";36;16
"37";37;0
"38";38;6
"39";39;6
"40";40;8
"41";41;16
"42";42;6
"43";43;16
"44";44;16
"45";45;16
"46";46;13
"47";47;16
"48";48;16
"49";49;10
"50";50;9
"51";51;8
"52";52;8
"53";53;7
"54";54;16
"55";55;6
"56";56;18
"57";57;16
"58";58;16
"59";59;6
"60";60;16
"61";61;17
"62";62;19
"63";63;6
"64";64;17
"65";65;11
"66";66;17
"67";67;1
"68";68;16
"69";69;6
"70";70;0
"71";71;19
"72";72;0
"73";73;16
"74";74;9
"75";75;15
"76";76;1
"77";77;17
"78";78;9
"79";79;17
"80";80;19
"81";81;19
"82";82;0
"83";83;17
"84";84;12
"85";85;12
"86";86;0
"87";87;6
"88";88;0
"89";89;6
"90";90;6
"91";91;11
"92";92;19
"93";93;15
"94";94;17
"95";95;9
"96";96;9
"97";97;10
"98";98;17
"99";99;10
"100";100;6
"101";101;15
"102";102;6
"103";103;16
"104";104;18
"105";105;6
"106";106;17
"107";107;16
"108";108;8
"109";109;16
"110";110;16
"111";111;16
"112";112;16
"113";113;6
"114";114;16
"115";115;16
"116";116;18
"117";117;16
"118";118;0
"119";119;16
"120";120;10
"121";121;16
"122";122;6
"123";123;18
"124";124;12
"125";125;18
"126";126;11
"127";127;6
"128";128;6
"129";129;16
"130";130;16
"131";131;0
"132";132;15
"133";133;16
"134";134;16
"135";135;16
"136";136;3
"137";137;3
"138";138;0
"139";139;12
"140";140;5
"141";141;18
"142";142;16
"143";143;16
"144";144;18
"145";145;16
"146";146;16
"147";147;15
"148";148;7
"149";149;10
"150";150;6
"151";151;0
"152";152;16
"153";153;16
"154";154;15
"155";155;12
"156";156;10
"157";157;11
"158";158;6
"159";159;10
"160";160;17
"161";161;1
"162";162;10
"163";163;9
"164";164;16
"165";165;16
"166";166;9
"167";167;15
"168";168;0
"169";169;15
"170";170;0
"171";171;16
"172";172;11
"173";173;0
"174";174;9
"175";175;6
"176";176;10
"177";177;6
"178";178;12
"179";179;18
"180";180;19
"181";181;19
"182";182;9
"183";183;11
"184";184;19
"185";185;0
"186";186;6
"187";187;6
"188";188;19
"189";189;19
"190";190;6
"191";191;19
"192";192;19
"193";193;19
"194";194;11
"195";195;18
"196";196;6
"197";197;6
"198";198;4
"199";199;1
"200";200;0
"201";201;15
"202";202;16
"203";203;16
"204";204;8
"205";205;1
"206";206;16
"207";207;0
"208";208;6
"209";209;6
"210";210;6
"211";211;15
"212";212;18
"213";213;6
"214";214;10
"215";215;6
"216";216;18
"217";217;18
"218";218;0
"219";219;0
"220";220;6
"221";221;6
"222";222;1
"223";223;16
"224";224;18
"225";225;1
"226";226;0
"227";227;17
"228";228;3
"229";229;13
"230";230;0
"231";231;0
"232";232;6
"233";233;0
"234";234;6
"235";235;6
"236";236;9
"237";237;13
"238";238;12
"239";239;6
"240";240;0
"241";241;2
"242";242;16
"243";243;9
"244";244;6
"245";245;10
"246";246;16
"247";247;11
"248";248;11
"249";249;6
"250";250;13
"251";251;19
"252";252;6
"253";253;3
"254";254;6
"255";255;18
"256";256;18
"257";257;18
"258";258;6
"259";259;18
"260";260;6
"261";261;5
"262";262;18
"263";263;16
"264";264;16
"265";265;0
"266";266;18
"267";267;11
"268";268;9
"269";269;8
"270";270;1
"271";271;15
"272";272;9
"273";273;16
"274";274;10
"275";275;11
"276";276;11
"277";277;18
"278";278;19
"279";279;10
"280";280;17
"281";281;18
"282";282;10
"283";283;17
"284";284;18
"285";285;10
"286";286;10
"287";287;18
"288";288;6
"289";289;16
"290";290;16
"291";291;0
"292";292;6
"293";293;16
"294";294;8
"295";295;7
"296";296;16
"297";297;16
"298";298;15
"299";299;0
"300";300;18
"301";301;16
"302";302;16
"303";303;11
"304";304;16
"305";305;0
"306";306;19
"307";307;9
"308";308;19
"309";309;17
"310";310;0
"311";311;6
"312";312;11
"313";313;19
"314";314;15
"315";315;11
"316";316;9
"317";317;9
"318";318;0
"319";319;6
"320";320;10
"321";321;19
"322";322;19
"323";323;6
"324";324;6
"325";325;0
"326";326;10
"327";327;16
"328";328;9
"329";329;16
"330";330;9
"331";331;6
"332";332;15
"333";333;19
"334";334;15
"335";335;11
"336";336;11
"337";337;17
"338";338;17
"339";339;5
"340";340;0
"341";341;0
"342";342;10
"343";343;13
"344";344;9
"345";345;6
"346";346;6
"347";347;16
"348";348;19
"349";349;19
"350";350;15
"351";351;11
"352";352;16
"353";353;16
"354";354;6
"355";355;17
"356";356;15
"357";357;6
"358";358;6
"359";359;6
"360";360;18
"361";361;10
"362";362;19
"363";363;19
"364";364;6
"365";365;6
"366";366;18
"367";367;6
"368";368;10
"369";369;10
"370";370;11
"371";371;9
"372";372;19
"373";373;19
"374";374;6
"375";375;6
"376";376;17
"377";377;19
"378";378;13
"379";379;10
"380";380;0
"381";381;16
"382";382;18
"383";383;8
"384";384;8
"385";385;15
"386";386;17
"387";387;16
"388";388;6
"389";389;13
"390";390;13
"391";391;6
"392";392;8
"393";393;12
"394";394;0
"395";395;8
"396";396;16
"397";397;6
"398";398;13
"399";399;8
"400";400;12
"401";401;16
"402";402;18
"403";403;8
"404";404;18
"405";405;0
"406";406;18
"407";407;15
"408";408;12
"409";409;6
"410";410;6
"411";411;15
"412";412;19
"413";413;6
"414";414;6
"415";415;0
"416";416;19
"417";417;11
"418";418;18
"419";419;9
"420";420;12
"421";421;9
"422";422;18
"423";423;0
"424";424;1
"425";425;1
"426";426;12
"427";427;19
"428";428;16
"429";429;16
"430";430;16
"431";431;10
"432";432;10
"433";433;7
"434";434;1
"435";435;3
"436";436;19
"437";437;19
"438";438;15
"439";439;3
"440";440;1
"441";441;6
"442";442;6
"443";443;6
"444";444;16
"445";445;16
"446";446;16
"447";447;6
"448";448;16
"449";449;1
"450";450;18
"451";451;6
"452";452;2
"453";453;6
"454";454;15
"455";455;0
"456";456;19
"457";457;9
"458";458;17
"459";459;16
"460";460;9
"461";461;16
"462";462;16
"463";463;16
"464";464;15
"465";465;0
"466";466;13
"467";467;1
"468";468;9
"469";469;1
"470";470;9
"471";471;16
"472";472;10
"473";473;16
"474";474;1
"475";475;16
"476";476;18
"477";477;16
"478";478;16
"479";479;0
"480";480;16
"481";481;10
"482";482;16
"483";483;16
"484";484;10
"485";485;16
"486";486;0
"487";487;0
"488";488;16
"489";489;5
"490";490;16
"491";491;0
"492";492;0
"493";493;16
"494";494;6
"495";495;0
"496";496;6
"497";497;0
"498";498;15
"499";499;4
"500";500;16
"501";501;9
"502";502;6
"503";503;9
"504";504;0
"505";505;19
"506";506;0
"507";507;0
"508";508;16
"509";509;0
"510";510;17
"511";511;15
"512";512;8
"513";513;0
"514";514;16
"515";515;16
"516";516;16
"517";517;4
"518";518;2
"519";519;16
"520";520;16
"521";521;16
"522";522;16
"523";523;16
"524";524;15
"525";525;0
"526";526;18
"527";527;16
"528";528;15
"529";529;1
"530";530;10
"531";531;16
"532";532;15
"533";533;15
"534";534;11
"535";535;0
"536";536;3
"537";537;16
"538";538;13
"539";539;15
"540";540;15
"541";541;16
"542";542;15
"543";543;16
"544";544;9
"545";545;18
"546";546;0
"547";547;10
"548";548;0
"549";549;19
"550";550;19
"551";551;10
"552";552;9
"553";553;19
"554";554;12
"555";555;11
"556";556;12
"557";557;15
"558";558;11
"559";559;19
