*rts_a;9563;10244;2701;1245;1106;6818;13533
*a_0001;2;7;0;0;1;3;3
*postLikes_602;2;7;0;0;1;3;3
*postComments_30;51;47;15;3;1;51;62
*postReposts_0;2803;3309;616;192;597;2513;3842
*postDate_25-6-2021;2;7;0;0;1;3;3
*commentDate_11-7-2021;9;4;2;0;0;4;1
*commentLikes_1;2071;2092;423;176;177;1256;2300
*lang_fr;9563;10244;2701;1245;1106;6818;13533
-*monsieur_elstir;0;1;0;0;0;0;0
*commentDate_10-7-2021;2;0;0;0;0;0;1
*commentLikes_0;4544;5251;1318;773;569;2929;6184
-*florianlisi;0;0;0;0;0;1;1
*commentDate_9-7-2021;8;1;0;0;0;3;3
-*gerardsermier;0;0;0;0;0;2;1
*commentDate_29-6-2021;7;5;1;0;0;5;2
-*the_greeny_hope;0;1;0;0;0;2;1
*commentDate_25-6-2021;2;5;0;0;1;1;0
-*ritatouille_30;3;1;0;0;0;2;2
*commentLikes_2;910;808;226;73;90;588;1162
-*c_pianelli;1;1;0;0;0;0;0
-*p_z_so;0;1;0;0;1;0;0
*commentLikes_6;125;123;34;13;12;125;267
-*bouvier1173;15;0;0;0;0;0;2
-*libellule_verte;0;1;0;0;0;0;1
-*elisasilveira_ch;2;3;0;0;0;0;1
-*linstant_paradis;0;2;0;0;0;0;2
*a_0002;7;1;0;0;0;3;6
*postLikes_915;7;1;0;0;0;3;6
*postComments_37;44;38;6;4;1;41;100
*postDate_27-6-2021;7;1;0;0;0;3;6
*commentDate_13-6-2022;1;1;0;0;0;1;0
-*gabbaboy;6;0;0;0;0;0;0
*commentDate_6-7-2021;1;5;0;0;0;0;3
-*chantalsedent;1;0;0;0;0;0;1
*commentDate_30-6-2021;0;3;0;0;0;0;1
-*laboitesauvage;0;0;0;0;0;0;1
*commentDate_28-6-2021;2;9;0;0;0;2;4
-*pierrokxz;0;0;0;0;0;1;0
*commentLikes_5;206;183;58;13;30;194;311
-*chill_phil_official;0;0;0;1;1;1;4
-*oxytoc4;0;1;0;0;1;1;1
*commentDate_27-6-2021;5;1;0;0;0;1;4
-*perezlois;0;0;0;0;0;0;1
-*jer_tsch;1;0;0;0;0;0;0
-*val_plrd;0;1;0;0;0;0;0
-*philly170;1;0;0;0;0;0;0
*commentLikes_9;77;67;27;8;9;71;138
-*punished_venomsnake;1;1;0;0;0;1;6
*commentLikes_11;44;39;16;4;8;53;97
-*eliselolaadrian;0;0;0;0;0;0;2
-*swisschips;13;3;0;1;0;0;2
-*noelie_cld;0;0;0;0;0;1;0
*commentLikes_3;478;417;118;44;49;349;652
-*sergelowrider;1;0;0;0;0;0;0
-*nathalie_constiaux;1;0;0;0;0;0;0
*a_0003;4;15;0;0;0;2;3
