*rts_a;9402;1347;1909;770;5118;1951;8305;10065
*a_0001;4;0;0;0;1;0;7;1
*postLikes_602;4;0;0;0;1;0;7;1
*postComments_30;49;1;11;2;25;5;46;58
*postReposts_0;2723;229;411;231;1683;694;3005;2941
*postDate_25-6-2021;4;0;0;0;1;0;7;1
*commentDate_11-7-2021;4;1;0;0;0;1;4;2
*commentLikes_1;1773;257;286;141;917;388;1578;1655
*lang_fr;9402;1347;1909;770;5118;1951;8305;10065
*commentDate_10-7-2021;1;0;0;0;1;0;0;0
*commentLikes_0;4241;658;920;384;2308;809;4014;4587
*commentDate_9-7-2021;7;0;0;0;0;0;2;1
*commentDate_29-6-2021;3;0;1;1;0;4;2;3
*commentDate_25-6-2021;2;0;0;0;0;0;3;1
*commentLikes_2;871;144;162;47;482;165;668;849
*commentLikes_6;163;22;23;10;97;35;116;195
*a_0002;2;0;0;0;1;0;2;6
*postLikes_915;2;0;0;0;1;0;2;6
*postComments_37;45;0;3;5;47;10;33;61
*postDate_27-6-2021;2;0;0;0;1;0;2;6
*commentDate_30-6-2021;0;0;0;0;0;0;3;0
*commentDate_28-6-2021;2;0;0;0;0;1;4;2
*commentLikes_5;226;25;38;21;123;63;169;251
*commentDate_27-6-2021;2;0;0;0;1;0;0;4
*commentLikes_9;98;8;23;7;49;17;83;90
*commentLikes_11;63;5;9;6;42;14;49;64
*commentLikes_3;473;63;86;27;255;111;380;493
*a_0003;4;0;0;0;0;2;5;2
*postLikes_531;4;0;0;0;0;2;5;2
*postComments_38;44;0;4;1;14;6;35;31
*postDate_28-6-2021;4;0;0;0;0;2;5;2
*commentLikes_4;299;40;65;31;161;76;268;360
*a_0004;1;0;1;1;0;3;3;1
*postLikes_1300;158;6;13;8;73;25;126;141
*postComments_24;67;1;7;2;13;12;30;34
*postDate_29-6-2021;1;0;1;1;0;3;3;1
*commentDate_1-7-2021;0;0;0;0;0;0;1;0
*commentDate_6-7-2021;2;0;0;0;0;0;3;2
*a_0005;4;0;0;0;2;4;1;3
*postLikes_1400;117;6;11;6;60;15;92;113
*postDate_2-7-2021;6;0;0;0;5;4;4;6
*commentDate_16-7-2021;6;0;0;0;3;0;2;2
*commentDate_4-7-2021;6;0;0;0;7;3;7;5
*commentDate_2-7-2021;5;0;0;0;0;2;3;4
*a_0006;2;0;0;0;3;0;3;3
*postLikes_771;2;0;0;0;3;0;3;3
*commentDate_3-7-2021;0;0;0;0;1;0;0;1
*a_0007;10;0;0;0;7;1;14;7
*postComments_132;10;0;0;0;7;1;14;7
*postDate_4-7-2021;10;0;0;0;7;1;14;7
*commentDate_7-7-2021;1;0;0;0;0;0;1;1
*commentDate_5-7-2021;8;0;0;0;3;2;5;3
*commentLikes_33;15;3;0;0;8;3;7;6
*commentLikes_15;28;1;9;10;13;7;32;43
*a_0008;6;0;0;0;1;2;1;2
*postLikes_423;9;0;1;0;7;7;3;7
*postComments_21;88;8;3;3;27;8;63;64
*postDate_5-7-2021;6;0;0;0;1;2;1;2
*a_0009;1;0;0;0;1;0;0;1
*postLikes_421;1;0;0;0;1;0;0;1
*postComments_14;41;1;1;0;22;3;48;22
*postDate_7-7-2021;1;0;0;0;1;0;0;1
*commentDate_8-7-2021;0;0;0;0;1;0;0;0
*a_0010;6;0;0;0;0;0;0;1
*postLikes_701;12;0;0;0;1;0;4;3
*postDate_9-7-2021;6;0;0;0;0;0;0;1
*a_0011;6;4;1;0;0;1;7;2
*postLikes_1600;55;8;5;2;28;12;58;76
*postComments_87;6;4;1;0;0;1;7;2
*postReposts_1;944;26;65;65;342;137;522;962
*postDate_11-7-2021;6;4;1;0;0;1;7;2
*commentDate_13-10-2021;4;1;0;0;0;0;1;0
*commentDate_13-7-2021;2;1;0;0;0;0;1;0
*commentDate_12-7-2021;0;1;1;0;1;1;3;1
*commentLikes_10;74;10;16;4;31;14;58;95
*a_0012;0;0;0;0;1;1;0;1
*postComments_7;32;0;5;0;21;4;35;23
*postDate_12-7-2021;0;0;0;0;1;1;0;1
*a_0013;15;0;0;0;3;1;7;3
*postLikes_1900;63;0;6;4;19;15;67;79
*postComments_80;15;0;0;0;3;1;7;3
*postDate_14-7-2021;15;0;0;0;3;1;7;3
*commentDate_28-12-2025;2;0;1;0;8;2;12;22
*commentDate_15-7-2021;7;0;0;0;2;0;6;4
*commentLikes_7;136;13;30;10;51;33;89;155
*commentDate_14-7-2021;4;0;0;0;1;1;4;0
*commentLikes_25;15;1;6;0;8;3;14;23
*commentLikes_17;30;5;5;2;13;6;25;23
*commentLikes_19;25;4;5;0;13;6;16;37
*a_0014;0;0;0;0;1;0;3;1
*postLikes_907;0;0;0;0;1;0;3;1
*postComments_16;99;2;5;4;26;10;63;55
*postDate_15-7-2021;0;0;0;0;1;0;3;1
*a_0015;3;0;4;0;0;0;1;6
*postLikes_634;7;0;5;0;5;1;5;13
*postComments_23;81;5;7;4;12;9;34;59
*postDate_16-7-2021;3;0;4;0;0;0;1;6
*commentDate_17-7-2021;2;0;0;0;0;0;0;2
*commentDate_18-7-2021;1;0;4;0;0;0;1;2
*a_0016;2;0;0;0;0;0;1;0
*postLikes_487;4;1;1;0;0;0;3;0
*postComments_12;84;3;10;3;32;12;80;63
*postDate_18-7-2021;2;0;0;0;0;0;1;0
*commentDate_19-7-2021;1;0;0;0;0;1;0;1
*a_0017;0;0;0;0;0;1;2;1
*postLikes_357;1;0;0;0;1;1;5;2
*postDate_19-7-2021;0;0;0;0;0;1;2;1
*commentDate_24-7-2021;0;0;0;0;0;0;1;0
*commentDate_20-7-2021;4;0;0;0;1;0;1;0
*a_0018;6;0;0;0;2;0;0;0
*postLikes_761;8;0;0;0;2;0;4;3
*postComments_15;65;5;8;4;30;12;71;45
*postDate_20-7-2021;6;0;0;0;2;0;0;0
*commentDate_1-8-2021;12;0;0;0;5;0;2;3
*commentDate_21-7-2021;6;0;0;0;2;0;0;1
*a_0019;5;0;0;0;3;0;1;1
*postLikes_437;5;3;0;0;4;0;1;2
*postComments_26;42;1;4;3;18;4;35;30
*postDate_21-7-2021;5;0;0;0;3;0;1;1
*commentDate_23-7-2021;1;0;0;0;2;0;2;0
*commentDate_22-7-2021;0;0;0;0;0;0;1;0
*commentDate_17-8-2021;6;0;0;0;4;0;1;4
*a_0021;0;0;0;0;2;0;2;0
*postLikes_551;5;0;0;0;3;1;4;3
*postDate_23-7-2021;0;0;0;0;2;0;2;0
*a_0022;0;0;0;0;0;0;1;2
*postLikes_424;0;0;0;0;0;0;1;2
*postComments_17;72;4;6;13;23;19;69;81
*postDate_25-7-2021;0;0;0;0;0;0;1;2
*commentDate_25-7-2021;0;0;0;0;0;0;1;0
*commentDate_26-7-2021;0;0;0;0;3;0;0;2
*a_0023;0;0;0;0;5;0;0;0
*postLikes_344;0;0;0;0;5;0;0;0
*postComments_19;45;3;4;4;31;19;52;60
*postDate_26-7-2021;0;0;0;0;5;0;0;0
*commentDate_27-7-2021;0;0;0;0;2;0;0;0
*a_0025;0;0;0;0;0;0;1;0
*postLikes_520;0;0;0;0;0;0;1;0
*postDate_30-7-2021;0;0;0;0;0;0;1;0
*commentDate_30-7-2021;0;0;0;0;0;0;1;0
*a_0026;12;0;0;0;5;1;4;3
*postLikes_1200;107;4;4;5;47;20;86;89
*postComments_62;18;0;0;0;24;2;9;17
*postDate_1-8-2021;12;0;0;0;5;1;4;3
*commentDate_1-8-2023;2;0;0;0;0;0;1;0
*commentDate_4-8-2021;3;1;0;0;2;2;1;1
*commentDate_2-8-2021;0;0;0;0;0;0;2;1
*commentLikes_14;46;4;7;6;28;4;26;43
*commentLikes_16;30;5;11;1;19;3;24;49
*a_0027;1;0;0;0;1;0;3;1
*postLikes_633;3;0;0;0;1;1;4;2
*postDate_2-8-2021;1;0;0;0;1;0;3;1
*commentDate_3-8-2021;0;0;0;0;1;0;2;0
*a_0029;3;2;0;0;2;0;2;1
*postLikes_442;3;2;0;0;2;0;2;1
*postDate_4-8-2021;3;2;0;0;2;1;3;1
*commentDate_20-10-2021;3;0;0;0;0;0;6;3
*commentDate_5-8-2021;0;1;0;0;0;0;2;0
*a_0030;0;0;0;0;0;1;1;0
*postLikes_302;0;0;0;0;0;1;1;0
*postComments_9;60;1;3;2;16;11;53;40
*a_0031;1;0;0;0;0;0;2;1
*postLikes_638;1;0;0;0;0;0;2;1
*postComments_20;44;0;2;1;16;2;28;36
*postDate_6-8-2021;1;0;0;0;0;0;2;1
*commentDate_6-8-2021;1;0;0;0;0;0;2;1
